candidate_id	abstain	confidence_bin	abstention_reason_primary	abstention_reason_all	abstention_reason
CNV0_00804	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00805	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim
CNV0_00806	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim
CNV0_00807	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00807	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00808	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00808	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00809	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00809	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00810	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00810	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00811	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00811	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00812	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00812	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00813	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim
CNV0_00814	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00814	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00815	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00815	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	HLA allele underrepresented in benchmark
CNV0_00815	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	High disagreement across predictors
CNV0_00816	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00816	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00817	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00817	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00818	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00818	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	HLA allele underrepresented in benchmark
CNV0_00818	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	High disagreement across predictors
CNV0_00819	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00819	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00820	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00820	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00821	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark	High leakage risk invalidates clean benchmark claim
CNV0_00821	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark	HLA allele underrepresented in benchmark
CNV0_00822	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00822	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00823	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00823	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00824	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim
CNV0_00825	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00825	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00826	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim
CNV0_00827	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark	High leakage risk invalidates clean benchmark claim
CNV0_00827	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark	HLA allele underrepresented in benchmark
CNV0_00828	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00828	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00829	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00829	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	HLA allele underrepresented in benchmark
CNV0_00829	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	High disagreement across predictors
CNV0_00830	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00830	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	HLA allele underrepresented in benchmark
CNV0_00830	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	High disagreement across predictors
CNV0_00831	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00831	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00832	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark	High leakage risk invalidates clean benchmark claim
CNV0_00832	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark	HLA allele underrepresented in benchmark
CNV0_00833	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim
CNV0_00834	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00834	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	HLA allele underrepresented in benchmark
CNV0_00834	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	High disagreement across predictors
CNV0_00835	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00835	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00836	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00836	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00837	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00837	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	HLA allele underrepresented in benchmark
CNV0_00837	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	High disagreement across predictors
CNV0_00838	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00838	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00839	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim
CNV0_00840	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim
CNV0_00841	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00841	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00842	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00842	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00843	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim
CNV0_00844	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark	High leakage risk invalidates clean benchmark claim
CNV0_00844	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark	HLA allele underrepresented in benchmark
CNV0_00845	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00845	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00846	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00846	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00847	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00847	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00848	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00848	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00849	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark	High leakage risk invalidates clean benchmark claim
CNV0_00849	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark	HLA allele underrepresented in benchmark
CNV0_00850	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim
CNV0_00851	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00851	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00852	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00852	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00853	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00853	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00854	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00854	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00855	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim
CNV0_00856	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim
CNV0_00857	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00857	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00858	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00858	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	HLA allele underrepresented in benchmark
CNV0_00858	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	High disagreement across predictors
CNV0_00859	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim
CNV0_00860	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00860	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00861	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00861	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00862	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00862	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00863	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00863	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00864	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00864	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	HLA allele underrepresented in benchmark
CNV0_00864	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	High disagreement across predictors
CNV0_00865	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00865	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00866	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00866	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00867	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00867	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00868	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00868	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	HLA allele underrepresented in benchmark
CNV0_00868	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	High disagreement across predictors
CNV0_00869	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00869	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	HLA allele underrepresented in benchmark
CNV0_00869	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	High disagreement across predictors
CNV0_00870	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim
CNV0_00871	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00871	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00872	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim
CNV0_00873	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00873	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00874	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00874	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00875	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00875	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00876	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00876	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00877	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00877	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	HLA allele underrepresented in benchmark
CNV0_00877	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	High disagreement across predictors
CNV0_00878	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00878	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00879	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00879	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00880	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00880	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00881	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim
CNV0_00882	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark	High leakage risk invalidates clean benchmark claim
CNV0_00882	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark	HLA allele underrepresented in benchmark
CNV0_00883	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00883	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00884	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00884	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	HLA allele underrepresented in benchmark
CNV0_00884	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	High disagreement across predictors
CNV0_00885	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim
CNV0_00886	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00886	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	HLA allele underrepresented in benchmark
CNV0_00886	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	High disagreement across predictors
CNV0_00887	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00887	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00888	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00888	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00889	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00889	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00890	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00890	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00891	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00891	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	HLA allele underrepresented in benchmark
CNV0_00891	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	High disagreement across predictors
CNV0_00892	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00892	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00893	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High leakage risk invalidates clean benchmark claim
CNV0_00893	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	High disagreement across predictors
CNV0_00894	True	high	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark	High leakage risk invalidates clean benchmark claim
