call_rule	called_positive	TP	TN	FP	FN	precision	recall	specificity	FPR	F1	enrichment_over_prevalence	stage1_n	stage2_n	stage3_n	source_tcr_n	paired_tcr_n	tcr_supported_n	baker_supported_n	md_supported_n	class_i_min_len	class_i_max_len	other_min_len	other_max_len	main_dl	ensemble_upper	pmhc	bayes_mean	perturb_prob	bayes_upper	robust_bayes	robust_perturb	robust_main	dropout_sens	perturb_width	min_tcr_evidence	min_paired_tcr	min_cancer_context	max_pathogen_context	tcr_branch	tcr_rescue	tcr_rescue_bayes_upper	min_baker_structural	min_md_structural	min_live_completion
non_culled	128	69	429	59	92	0.5390625	0.42857142857142855	0.8790983606557377	0.12090163934426229	0.4775086505190311	2.172991071428571	205	129	129	2	1	1	1	1	8	11	9	35	0.6887990647205042	0.9353354872321776	0.5106447966326251	0.5047868346699131	0.23858364870864235	0.6362991828253739	0.4957673892578538	0.4168256789368293	0.8954147694787224	0.04475358320500558	0.3755601843488675	5	1	20	0	0.6906021259157507	0.9595878991960063	0.7074876835536033	0.46249070606725456	0.6687106988608965	0.8281208305449275
robust_dl	129	70	429	59	91	0.5426356589147286	0.43478260869565216	0.8790983606557377	0.12090163934426229	0.4827586206896551	2.1873946747556454	205	129	129	2	1	1	1	1	8	11	9	35	0.6887990647205042	0.9353354872321776	0.5106447966326251	0.5047868346699131	0.23858364870864235	0.6362991828253739	0.4957673892578538	0.4168256789368293	0.8954147694787224	0.04475358320500558	0.3755601843488675	5	1	20	0	0.6906021259157507	0.9595878991960063	0.7074876835536033	0.46249070606725456	0.6687106988608965	0.8281208305449275
robust_dl	135	71	424	64	90	0.5259259259259259	0.4409937888198758	0.8688524590163934	0.13114754098360656	0.4797297297297297	2.1200368069933284	247	135	135	6	4	3	1	1	8	11	12	30	0.7372992887387498	0.7597530140227198	0.8750996441886245	0.7075473167128631	0.8715124046143371	0.6363572841926084	0.6572245768709153	0.3440755270155275	0.8735002058997121	0.2503847220212406	0.39293083185795574	10	1	2	1	0.3291492572212853	0.9411232777993443	0.3765369234661551	0.5027400072694632	0.13720759259672918	0.11811608580123274
robust_dl	139	72	421	67	89	0.5179856115107914	0.4472049689440994	0.8627049180327869	0.13729508196721313	0.48	2.0880289557174136	293	146	139	131	2	24	1	1	8	12	12	20	0.7091322905426706	0.8760542096275982	0.33929004307719	0.6913817997487929	0.937863225187057	0.6245941512749372	0.48462997531648827	0.4903361324744102	0.7547935523478395	0.26647275355561945	0.43740061987570056	1	10	1	1	0.44362662306125733	0.6113620153346415	0.631900903509267	0.045760855322391485	0.856220952746447	0.5044079886308765
non_culled	140	73	421	67	88	0.5214285714285715	0.453416149068323	0.8627049180327869	0.13729508196721313	0.48504983388704326	2.1019077196095832	324	139	139	2	1	2	1	1	8	12	9	30	0.49477827799902346	0.6604179680160299	0.8670817517367584	0.54320123281165	0.2522846504981196	0.6364694890506957	0.49826349921134255	0.49892791883031273	0.8712981017835058	0.1976482607421076	0.49473058973434014	2	10	20	100	0.5575957640852125	0.678641059998818	0.38275735465594035	0.8492398881276197	0.14369282725385454	0.4316469016142824
non_culled	146	74	416	72	87	0.5068493150684932	0.45962732919254656	0.8524590163934426	0.14754098360655737	0.4820846905537459	2.0431379222326216	327	144	132	2	1	2	1	1	8	12	12	25	0.3376073176253518	0.7894975152568097	0.4496245425342218	0.5886375969670283	0.5901525890233019	0.6272895088784045	0.6870727750300853	0.6726477615444885	0.9427134683191509	0.26553319456091795	0.2629285203074119	1	1	20	100	0.37551182816337786	0.48675197578107027	0.4584678951317874	0.7221460435367788	0.8616242492037335	0.913298063411421
non_culled	151	75	412	76	86	0.4966887417218543	0.4658385093167702	0.8442622950819673	0.1557377049180328	0.4807692307692308	2.002180083089959	447	316	263	187	20	22	2	2	8	11	9	15	0.274121713564542	0.45274826264260487	0.4167992382747922	0.5837870090566684	0.29734936363908565	0.5041836931871657	0.3575044818230552	0.8587244146713255	0.8816338559644814	0.19170024338838323	0.587540252972749	2	1	2	1	0.4365584640847127	0.8492448005574912	0.408942057914696	0.18840077350257278	0.36342059666916454	0.610311249015145
non_culled	156	77	409	79	84	0.4935897435897436	0.4782608695652174	0.8381147540983607	0.16188524590163936	0.4858044164037855	1.9896878483835005	294	280	207	143	11	19	2	2	8	11	8	20	0.4362630411236295	0.7279691455942101	0.7111416471548808	0.4707647957502771	0.06742812340488377	0.44892571335681464	0.3930472929576971	0.3438136800468533	0.8162457444576191	0.14061452135250024	0.48915519524304707	2	2	2	20	0.9815210635635792	0.741810548526614	0.6069616146932476	0.9014312104178108	0.39222943657990617	0.33386347454283166
non_culled	166	78	400	88	83	0.46987951807228917	0.484472049689441	0.819672131147541	0.18032786885245902	0.47706422018348627	1.8941106039063085	382	165	138	0	0	0	0	0	8	11	9	20	0.25187549365061074	0.8060754850588663	0.79813386387876	0.6456171093654546	0.9251158721783036	0.6114066870749407	0.5383547203020643	0.8127683051593839	0.5682654255834626	0.25523034408444667	0.5323531073519163	1	1	50	5	0.6947391559261419	0.6367680144786003	0.5131097880264299	0.16088685802946492	0.5311295324549009	0.9470516531401818
robust_dl	171	80	397	91	81	0.4678362573099415	0.4968944099378882	0.8135245901639344	0.1864754098360656	0.4819277108433735	1.8858741055537391	204	171	171	33	9	7	1	1	8	12	12	25	0.6552832014659911	0.9420292751986188	0.5100495448431747	0.7043994996954315	0.6041278170411211	0.5729132052758361	0.3585060837360662	0.6597426948460201	0.6640623633010332	0.0974807968300342	0.2803014396120293	5	2	0	20	0.5163833352022152	0.7634601269579647	0.36527823396577785	0.876777214555839	0.1094544650536688	0.9766012849587502
non_culled	175	81	394	94	80	0.46285714285714286	0.5031055900621118	0.8073770491803278	0.19262295081967212	0.4821428571428571	1.8658030168589175	350	174	174	3	2	2	1	1	8	11	8	25	0.4553799181094018	0.6256450468607355	0.45240315204985787	0.32898965972005617	0.8432715842022082	0.6032205230707852	0.4076722549681215	0.6212641755946482	0.7271920041484445	0.05421166488891953	0.272137385153853	0	1	20	20	0.7054642370704431	0.520948445272467	0.33040218414862904	0.7052736421759486	0.12668295763581652	0.43015954390311345
non_culled	180	83	391	97	78	0.46111111111111114	0.515527950310559	0.8012295081967213	0.1987704918032787	0.4868035190615836	1.8587646652864045	189	180	149	2	2	2	1	1	8	11	8	15	0.5497378749171369	0.8701451542631596	0.8565796376380217	0.308298871338426	0.3673608474750177	0.5037638062129193	0.5062674533132376	0.36921828755012226	0.7255563537987664	0.21897031403394734	0.32809199821817125	5	0	20	20	0.28866508278053526	0.7165562735854077	0.7517037300069185	0.802982540318675	0.2526774200714429	0.842417673773353
non_culled	182	84	390	98	77	0.46153846153846156	0.5217391304347826	0.7991803278688525	0.20081967213114754	0.4897959183673469	1.8604873387482084	348	180	180	1	1	1	1	1	8	12	8	30	0.5539803692673793	0.6164925269818977	0.5618794532899685	0.586286437258835	0.3349804581337894	0.599265839051686	0.3593156682857345	0.7323219220195173	0.5620277315394806	0.2912674159550025	0.35388199653142516	50	0	20	100	0.8648137741946607	0.4444743535583114	0.49592689870674433	0.64146706159644	0.3995328921474972	0.010005856832575937
non_culled	188	85	385	103	76	0.4521276595744681	0.5279503105590062	0.7889344262295082	0.21106557377049182	0.4871060171919771	1.8225518699616756	423	186	139	2	2	2	1	1	8	11	9	15	0.3397999616509812	0.47942217304567636	0.8554932568351208	0.6678630951410047	0.23002800330361312	0.5940962353759767	0.6472946547972668	0.6223089766167185	0.664885121946955	0.04486440365106725	0.3430365610848261	1	0	20	500	0.9480681300972513	0.5343701667173403	0.5193150434178457	0.502578310847485	0.853981456642999	0.3084818106251042
non_culled	192	86	382	106	75	0.4479166666666667	0.5341614906832298	0.7827868852459017	0.21721311475409835	0.4872521246458924	1.805577122153209	420	191	94	1	1	1	1	1	8	11	12	35	0.5698147885228755	0.48675753033374847	0.5286984143035132	0.3006218873247285	0.2996717835132407	0.5887868395213804	0.5826401802466045	0.9394676321614195	0.8488962712818258	0.25652488479292523	0.2999902296163054	50	5	1	0	0.25963689054333683	0.8966232159702924	0.420953224607114	0.5912651921158806	0.3160679779278277	0.01888601909953417
non_culled	196	87	379	109	74	0.44387755102040816	0.5403726708074534	0.7766393442622951	0.22336065573770492	0.48739495798319327	1.7892952211940676	363	195	194	0	0	0	0	0	8	11	8	15	0.8335991101138059	0.6874295688577112	0.3023773462850459	0.34627370845528743	0.10910715140701815	0.6408459934500977	0.40018901629381426	0.4626574442668639	0.5271499436989181	0.2008384940481891	0.6301631378262158	20	2	50	20	0.2256715222159294	0.575540162445053	0.5635747937011103	0.15216227901064863	0.0031507751394420857	0.06125271941135003
robust_dl	198	88	378	110	73	0.4444444444444444	0.546583850931677	0.7745901639344263	0.22540983606557377	0.4902506963788301	1.7915804002760523	431	289	198	26	5	9	2	2	8	11	12	25	0.6593580571533824	0.470132300244108	0.50678738200527	0.5999533176608998	0.4269025509257773	0.5223321634980558	0.40660352389227744	0.5520944945736129	0.8075501947514052	0.04999921210902912	0.4471335261382141	1	3	5	1	0.3802454832613994	0.9181590858012579	0.395424000372626	0.6237390818344982	0.8053460869533988	0.41405372215206493
non_culled	202	89	375	113	72	0.4405940594059406	0.5527950310559007	0.7684426229508197	0.23155737704918034	0.4903581267217631	1.7760592829469282	202	202	199	0	0	0	0	0	8	11	9	35	0.4721889557591613	0.9704250846322036	0.7519542710146685	0.4051549169917175	0.25927087258809983	0.42362165195492957	0.35543981565183563	0.3068712414237603	0.48459314310718316	0.24353514307492913	0.32055176839277005	1	10	50	0	0.5984192298254157	0.7441041938543123	0.5738008306789912	0.36905723351220604	0.7614724375658827	0.3447964539220086
robust_dl	208	90	370	118	71	0.4326923076923077	0.5590062111801242	0.7581967213114754	0.24180327868852458	0.4878048780487805	1.7442068800764452	294	208	208	0	0	0	0	0	8	11	10	35	0.7437004496980736	0.7340887881507974	0.49492857809323443	0.7410762847787078	0.3381907323508409	0.5727846971071267	0.363289302874053	0.6660429666914465	0.7764999284754861	0.20682740666631289	0.5229782042975555	1	1	50	20	0.4342094091621137	0.42785808887759036	0.7941165791976184	0.6981219488336785	0.18315315582639002	0.16414433369422995
non_culled	209	91	370	118	70	0.4354066985645933	0.5652173913043478	0.7581967213114754	0.24180327868852458	0.49189189189189186	1.7551487414187643	411	207	104	1	1	1	1	1	8	11	9	35	0.5258710616730109	0.5047896077540734	0.43707595142172967	0.3416461199465547	0.05973882362523197	0.8518736227732806	0.49871258765248117	0.9371857323440864	0.6544930881003704	0.26432587418796993	0.6759687317972082	50	1	2	20	0.3241536243398287	0.5780003900131988	0.46807612354507155	0.41842009835074645	0.8351164260050111	0.09267796643577181
non_culled	210	92	370	118	69	0.4380952380952381	0.5714285714285714	0.7581967213114754	0.24180327868852458	0.4959568733153638	1.7659863945578231	401	312	177	122	2	20	1	1	8	12	12	25	0.5663838603946372	0.5168664694120143	0.6120057602849005	0.31551732761310153	0.8121442497384989	0.5061385367597417	0.47416259791801374	0.39638125954341635	0.5048898486812032	0.07251440558124324	0.6323911751780904	1	10	2	0	0.7070641597836855	0.5303534605138635	0.3390336196616177	0.7584376617008688	0.7258376852493943	0.8480680443893236
non_culled	217	95	366	122	66	0.4377880184331797	0.5900621118012422	0.75	0.25	0.5026455026455027	1.7647479749262958	233	217	111	2	1	2	1	1	8	12	10	30	0.6962688872084148	0.7732815947173397	0.6965701526952819	0.7469034438265001	0.6240393527355552	0.4867562801493006	0.7264812204705257	0.8894541937888929	0.6403254155447661	0.28611911169050497	0.4603639952252071	20	2	10	5	0.9778892941348782	0.48957869482175637	0.5738287697125366	0.47327426425938945	0.5398300588152305	0.7403037784944135
non_culled	219	96	365	123	65	0.4383561643835616	0.5962732919254659	0.7479508196721312	0.2520491803278688	0.5052631578947369	1.7670382030119967	234	219	124	2	1	2	1	1	8	11	10	30	0.662113985053832	0.7752351863441163	0.6782125707315427	0.5376607554477281	0.4065183273379042	0.48527561284615467	0.7430076996712465	0.7505903984544052	0.7373849149776113	0.2807208141521137	0.4748227779685683	1	5	20	1	0.8982162554678552	0.45580567275877837	0.7041560896503098	0.7556675249461136	0.6083544530033033	0.12439420340180124
non_culled	224	99	363	125	62	0.4419642857142857	0.6149068322981367	0.7438524590163934	0.25614754098360654	0.5142857142857142	1.781582741792369	238	225	148	3	2	2	1	1	8	11	12	20	0.46288106473148716	0.8116117546390728	0.8015713228359336	0.2791197529750854	0.6200203259355809	0.5101105821841991	0.5016816030410112	0.4577053407748055	0.9445307115512434	0.2398826824798132	0.6496668910292094	20	1	2	1	0.520886367698965	0.8105988672951856	0.563932912470847	0.7296729197766465	0.4594008187603428	0.04770015312802144
non_culled	232	101	357	131	60	0.4353448275862069	0.6273291925465838	0.7315573770491803	0.26844262295081966	0.5139949109414759	1.7548993360462626	235	232	144	0	0	0	0	0	8	11	8	35	0.6952615228166171	0.768843988954508	0.8643685284106206	0.3260494890083167	0.6753096025839794	0.43575399054797387	0.7713717547385583	0.4364574356823949	0.906503535876763	0.2158117580673285	0.49337605961304765	1	5	50	0	0.21445578824677586	0.7538101925123668	0.7016805234023636	0.6225060308072667	0.8924566642820099	0.5166375876060014
non_culled	240	102	350	138	59	0.425	0.6335403726708074	0.7172131147540983	0.2827868852459016	0.5087281795511223	1.7131987577639751	268	240	141	0	0	0	0	0	8	11	10	15	0.5713945472024642	0.745545284857621	0.7156838781318693	0.3454610178157615	0.6533458794429219	0.5074063890638931	0.7264071097539125	0.7137656498368459	0.5674658197362767	0.19236783242274758	0.550765510132913	50	0	50	20	0.721927459186154	0.5823973503504928	0.4942108302728453	0.0014762923285641049	0.22015019963770677	0.08129735554045531
non_culled	246	103	345	143	58	0.4186991869918699	0.639751552795031	0.7069672131147541	0.2930327868852459	0.5061425061425061	1.687799828308842	316	246	169	0	0	0	0	0	8	11	8	35	0.4944925397532898	0.6877789872358031	0.5297774758458554	0.47755250055044557	0.52734470953135	0.5426811125695634	0.4304163589585789	0.5461813853821058	0.5739100032370792	0.2890671811013	0.3037917759646914	10	1	50	500	0.954304546839114	0.40841023454846587	0.5097361912344057	0.35920896127289936	0.599971883593058	0.05840289978890734
non_culled	249	104	343	145	57	0.41767068273092367	0.6459627329192547	0.7028688524590164	0.29713114754098363	0.5073170731707316	1.6836538701389407	249	249	129	1	1	1	1	1	8	11	9	20	0.4080646962215564	0.9565745173482314	0.8674006828728891	0.727786496241279	0.8883185852755839	0.4036655738231374	0.626087914663676	0.6978720332140116	0.7012167544691246	0.19291259811607261	0.6037361307252098	50	1	20	500	0.6665653264830451	0.7209494129772728	0.7257236924346009	0.5415690874475774	0.5355303565567874	0.3762394902631
non_culled	252	105	341	147	56	0.4166666666666667	0.6521739130434783	0.6987704918032787	0.3012295081967213	0.5084745762711865	1.6796066252587991	291	253	142	1	1	1	1	1	8	12	10	25	0.5485519633870494	0.7162108099844383	0.5939299617084022	0.277998726873706	0.44257984266762784	0.5073086333047192	0.6198675744561577	0.6348622886949856	0.5799461751626007	0.147754661952292	0.2691095461008443	50	3	1	0	0.9849054130436279	0.7090713680460035	0.327465207962853	0.7970636047989124	0.22770689565523283	0.2939280261841591
non_culled	254	106	340	148	55	0.41732283464566927	0.6583850931677019	0.6967213114754098	0.30327868852459017	0.5108433734939759	1.6822516750623562	291	255	150	3	2	2	1	1	8	11	9	35	0.816688142943664	0.7104315983059	0.6151990372619669	0.6131984497066307	0.6224409841700903	0.4938659458137486	0.4626765695506576	0.541947390998412	0.5806030797512381	0.0706178807271819	0.3291927937973927	20	1	5	0	0.35638382113639944	0.7106757259616108	0.5066702891939776	0.7578288962840756	0.8104054871034898	0.14148505549399182
non_culled	256	108	340	148	53	0.421875	0.6708074534161491	0.6967213114754098	0.30327868852459017	0.5179856115107915	1.7006017080745341	293	256	132	0	0	0	0	0	8	11	10	30	0.470055761419679	0.7150082410541803	0.8679876750215587	0.253410863023383	0.13112688076595835	0.5004305053439854	0.6441301145208571	0.6875745703078981	0.6918371746067299	0.1252876071616946	0.6528457489733119	20	10	50	20	0.9020013321236366	0.5151352152685187	0.6571341908243682	0.5526571023184919	0.3585924033045033	0.3668713551077152
non_culled	264	109	333	155	52	0.4128787878787879	0.6770186335403726	0.6823770491803278	0.3176229508196721	0.5129411764705882	1.664337474120083	309	264	150	0	0	0	0	0	8	11	12	20	0.5672315778845844	0.6838858470580459	0.6581874503728657	0.6352420924211308	0.22862643516388997	0.5066723747660898	0.6906946454436178	0.4394128814897448	0.6954724274977699	0.08410367459749767	0.5196984463860362	1	2	50	5	0.9705659600301861	0.6776573326258026	0.6771066450676468	0.4085944627328487	0.3912535692238375	0.3984480104662111
non_culled	267	110	331	157	51	0.41198501872659177	0.6832298136645962	0.6782786885245902	0.32172131147540983	0.5140186915887851	1.6607346407053294	311	267	172	1	1	1	1	1	8	11	10	15	0.47854399117360635	0.6819662294121392	0.6369618705171669	0.6353439475302467	0.20338652028764653	0.5040104343101013	0.4295045569472362	0.6159175032396491	0.5295595921759164	0.247856522427377	0.6422183655595037	50	2	1	0	0.6067378001103152	0.46733562797033834	0.7078876009330737	0.08761228586468539	0.30395116775437153	0.48632899049620393
non_culled	270	111	329	159	50	0.4111111111111111	0.6894409937888198	0.6741803278688525	0.32581967213114754	0.5150812064965198	1.6572118702553484	278	272	136	0	0	0	0	0	8	11	10	25	0.7916339172907925	0.7306925398863129	0.6749514729297346	0.5122749765863489	0.46843894614634296	0.4183852773198061	0.5151205116458779	0.9264168909776098	0.5619679800343047	0.2610863830913399	0.26584509819728663	5	0	50	0	0.5851615635675188	0.6136254115662647	0.32360117048339576	0.6590616505370798	0.7796208699364247	0.7322162012954968
non_culled	272	112	328	160	49	0.4117647058823529	0.6956521739130435	0.6721311475409836	0.32786885245901637	0.5173210161662818	1.6598465473145778	272	272	137	1	1	1	1	1	8	11	10	15	0.40768427960029086	0.8128836721799826	0.5782583992719883	0.36399362645480937	0.3841246518857585	0.4127665519741409	0.6933440302879117	0.6562793580741788	0.5966512729238347	0.24460198755881005	0.6069180035829373	50	1	5	100	0.9563024409373502	0.7011250194084582	0.3962822157433581	0.32282866936952215	0.6762483955790513	0.30078669870138797
non_culled	273	113	328	160	48	0.4139194139194139	0.7018633540372671	0.6721311475409836	0.32786885245901637	0.5207373271889401	1.6685322958614883	288	273	128	2	1	2	1	1	8	11	10	35	0.8366482994117602	0.708198342446623	0.8735585826624046	0.4931646296412529	0.6080846934245967	0.4449218770471867	0.7357143635091659	0.7118227798134837	0.6784201276527732	0.2256260597491828	0.6096282344100635	20	5	2	20	0.8578200974481569	0.5564108382881099	0.7357516563857444	0.5658516244154304	0.8897883556432177	0.5994384744930279
non_culled	279	115	324	164	46	0.4121863799283154	0.7142857142857143	0.6639344262295082	0.3360655737704918	0.5227272727272728	1.6615463389656937	297	281	158	3	2	1	1	1	8	12	10	30	0.47306697374527695	0.708608493294838	0.6621996709924306	0.5244588372477093	0.26971478615007677	0.45076259433738197	0.6504699799108766	0.8208487328818908	0.5260263864666342	0.0687025422685122	0.5496878456012165	20	1	1	1	0.7678964440992986	0.9171015269286646	0.31742188656652287	0.5358813231789226	0.40103413889381634	0.7547654964737304
non_culled	287	117	318	170	44	0.4076655052264808	0.7267080745341615	0.6516393442622951	0.3483606557377049	0.5223214285714286	1.6433224403228948	290	287	158	0	0	0	0	0	8	11	10	30	0.3988452913113665	0.7560808128312284	0.8956705240888472	0.390744874408468	0.25703028367948394	0.4310201978776282	0.6863905739986895	0.34670797464898423	0.5448099625257713	0.1585796566646032	0.5875297665248953	50	2	50	1	0.680493401933268	0.8893598763337214	0.7879477069041523	0.6790959576019593	0.8643346148935651	0.6770530946947931
non_culled	294	118	312	176	43	0.4013605442176871	0.7329192546583851	0.639344262295082	0.36065573770491804	0.5186813186813186	1.6179067900452107	315	294	157	1	1	1	1	1	8	12	10	35	0.48395761691890293	0.6863924178459243	0.5358939884880654	0.35076987451146086	0.48064962065622807	0.45223383720998844	0.7529361124715176	0.3284680833981798	0.8258065945209028	0.14535189299176304	0.48806314494512604	50	10	5	100	0.6205686205536989	0.7944551774262133	0.32393363891565635	0.5737096004824113	0.3708808643404214	0.43906931105404146
non_culled	303	119	304	184	42	0.3927392739273927	0.7391304347826086	0.6229508196721312	0.3770491803278688	0.5129310344827586	1.58315396757067	328	303	203	1	1	1	1	1	8	12	9	35	0.33552594584997136	0.7775166367919839	0.5349224311417624	0.25473040502775507	0.49673277185426473	0.4970263854965152	0.4034778240087348	0.8979087862731221	0.8866818489835666	0.22565979455970067	0.5886260858434775	20	5	50	5	0.6943393085755049	0.7754508379293794	0.6503989504620677	0.9067432432632143	0.29993298909814947	0.11510469760094343
non_culled	307	120	301	187	41	0.39087947882736157	0.7453416149068323	0.6168032786885246	0.3831967213114754	0.5128205128205129	1.575657029558743	386	307	139	1	1	1	1	1	8	11	12	15	0.7374298960889056	0.5448433812743557	0.7424163705982803	0.6740671535457684	0.9023124409939409	0.5062871950421951	0.4885085608160903	0.630973420413884	0.8841173109762972	0.10833684533134283	0.5409040118162021	50	1	1	0	0.40070199222684444	0.7494327346136818	0.7063635810513227	0.5677800255884279	0.5662195852038268	0.07583441046975117
non_culled	311	122	299	189	39	0.39228295819935693	0.7577639751552795	0.6127049180327869	0.38729508196721313	0.516949152542373	1.581314533362625	394	312	139	3	3	2	1	1	8	11	12	20	0.42896289348487915	0.5289815548330233	0.6721447197874055	0.27143055773164376	0.6724061422682821	0.5028965002106982	0.7716322043946016	0.8069070064117188	0.567616927629101	0.24448041273219945	0.5545434832405334	20	0	5	20	0.3105843042842991	0.9093728444921856	0.41478566856324733	0.40584572851988593	0.5221108655156661	0.2386977923134697
non_culled	316	123	295	193	38	0.38924050632911394	0.7639751552795031	0.6045081967213115	0.39549180327868855	0.5157232704402516	1.5690502397987263	377	316	131	2	1	2	1	1	8	11	12	30	0.2773699699502718	0.7333880800538063	0.7371694915080755	0.5632819500481677	0.5128291570978633	0.502711587499111	0.7014985321920826	0.6889897566776976	0.8477727897879419	0.15139462800932071	0.3585661348554572	20	1	20	1	0.39811085707361593	0.45700481793291325	0.3767401576542453	0.9339432794050786	0.11872344334269457	0.17583237954707054
non_culled	318	124	294	194	37	0.389937106918239	0.7701863354037267	0.6024590163934426	0.3975409836065574	0.5177453027139876	1.571858275713895	335	318	166	2	2	2	1	1	8	11	8	20	0.3526382576954503	0.7268645726657373	0.8178710092701156	0.5629843797083012	0.757302844545298	0.45413655703198624	0.4377972865739796	0.6551498930498934	0.5539194978509425	0.06144986179462053	0.3181554405409242	50	1	2	500	0.24375593115307145	0.7162400449364204	0.4037595097622107	0.8308929768277299	0.7202275424690344	0.6233320423552473
non_culled	320	125	293	195	36	0.390625	0.7763975155279503	0.6004098360655737	0.39959016393442626	0.5197505197505198	1.5746312111801242	445	320	153	0	0	0	0	0	8	11	10	35	0.5232843999498507	0.4527761465663748	0.717650437295547	0.7336486563218022	0.47719335963425247	0.49809256459273205	0.5253724502612753	0.3768669376423621	0.5994792741815458	0.28966564890263946	0.6025504627424884	0	5	50	5	0.8935518114400611	0.7879323861757687	0.502862401194029	0.9222987583780573	0.15883119549551475	0.9203624397144966
non_culled	325	126	289	199	35	0.38769230769230767	0.782608695652174	0.5922131147540983	0.4077868852459016	0.5185185185185185	1.5628093645484948	327	325	154	0	0	0	0	0	8	11	9	35	0.35027956147971295	0.7398063178214691	0.5957555508579615	0.6746314605467872	0.8400259840527056	0.4094326019821743	0.6987483591277814	0.4126585390675086	0.5719023778967892	0.2383238235376369	0.6361556290615664	20	2	50	20	0.9367099323753831	0.4067516067887094	0.6279654128370737	0.3578319250761083	0.3420350989289784	0.9751096689864824
non_culled	333	129	284	204	32	0.38738738738738737	0.8012422360248447	0.5819672131147541	0.4180327868852459	0.5222672064777328	1.5615802137541266	392	335	150	2	1	2	1	1	8	11	12	30	0.6806399805187137	0.5309093258855239	0.5629685164894678	0.42847946925932495	0.5679842912526389	0.47718278908790046	0.6439645046086948	0.3915442488175539	0.6658206481242902	0.054937046249539614	0.26685566444812	20	2	20	1	0.915329861257441	0.5188470948543495	0.575120214315967	0.36823528538098066	0.04213777190382852	0.08028333820302946
non_culled	337	130	281	207	31	0.3857566765578635	0.8074534161490683	0.5758196721311475	0.42418032786885246	0.5220883534136547	1.5550067272425676	441	337	164	0	0	0	0	0	8	11	10	25	0.355889523515617	0.456948529337001	0.6360643127993824	0.5235530265974185	0.21619261473957474	0.48534252004584577	0.4924941847989017	0.3055628564506001	0.6809103944012883	0.25049069121442746	0.6870388025544256	50	1	50	0	0.6235952040792283	0.8455225950464802	0.7566684254599256	0.0323926149836589	0.042243809940557285	0.8561130722530986
non_culled	344	131	275	213	30	0.3808139534883721	0.8136645962732919	0.5635245901639344	0.4364754098360656	0.5188118811881188	1.5350823342481583	358	344	194	1	1	1	1	1	8	12	10	25	0.3133095137773017	0.7529428229986925	0.3537082335565595	0.6961667309768511	0.7052031574201758	0.45600212277664	0.6637454001385928	0.3490151625910836	0.47247520188118347	0.2813572314976699	0.5943356246263526	50	10	5	20	0.7164617940251583	0.5142261799011764	0.3745785495214864	0.5608093638821687	0.8045986421761095	0.23905972329986844
non_culled	347	133	274	214	28	0.38328530259365995	0.8260869565217391	0.5614754098360656	0.4385245901639344	0.5236220472440946	1.5450444806415236	388	347	140	0	0	0	0	0	8	12	8	25	0.29598677917968247	0.6179049149666476	0.3426142086784015	0.5367088323514726	0.4064500874463236	0.47424803452842806	0.6972323689065507	0.5810225738205509	0.6302902053030501	0.18769623497287982	0.48041782004071665	50	10	50	0	0.9746795688309537	0.7387714524172357	0.3297535358029771	0.6532227776552719	0.5899183858783781	0.9089753400163986
non_culled	353	134	269	219	27	0.37960339943342775	0.8322981366459627	0.5512295081967213	0.4487704918032787	0.5214007782101168	1.530202523181954	382	353	109	0	0	0	0	0	8	11	10	30	0.298873245240923	0.6039717174166692	0.6000226650416048	0.3475851405139226	0.06130185784611324	0.44721591550956163	0.7695326680857235	0.8941847030001093	0.7336740027333706	0.19033571454673232	0.3552318783030721	2	0	50	100	0.6518917683639608	0.6664495101653067	0.7559979988905139	0.09930594001256741	0.41446309308735346	0.5740881410112822
non_culled	360	135	263	225	26	0.375	0.8385093167701864	0.5389344262295082	0.4610655737704918	0.5182341650671786	1.5116459627329193	378	360	159	2	1	2	1	1	8	11	10	15	0.29136135453635936	0.6513989838122085	0.6738657199845374	0.40143781769528275	0.16860409042482533	0.4423788773894046	0.7854291320831628	0.32231153301592463	0.8754307650729329	0.043169448358057305	0.34872061909116037	10	1	20	5	0.21810990100871333	0.7815949447588038	0.49496705112493816	0.8872147097523456	0.3390028673901512	0.0949566511382358
non_culled	362	136	262	226	25	0.3756906077348066	0.84472049689441	0.5368852459016393	0.46311475409836067	0.5200764818355641	1.514429841117326	409	362	173	1	1	1	1	1	8	12	9	25	0.5043686198757249	0.5053976623864161	0.8543982376588735	0.25243537750234707	0.5790500939374289	0.44722686852439103	0.5996774138266379	0.4693429128078656	0.5073267582989225	0.283650216741905	0.5160694465759723	50	0	0	5	0.48333650138633527	0.43720345665696037	0.5285013762144788	0.2126936571943594	0.4557988556666357	0.20272722972285356
non_culled	368	137	257	231	24	0.37228260869565216	0.8509316770186336	0.5266393442622951	0.4733606557377049	0.5179584120982986	1.5006920064812312	419	368	186	1	1	1	1	1	8	11	12	30	0.5237466091010875	0.4883349865732688	0.6800696285299656	0.26861700207040584	0.46344270812520344	0.4436075071183732	0.4176869521323533	0.8755100899047705	0.5891026168663586	0.2613200149354093	0.3344102682406252	50	5	1	1	0.6467195642472956	0.6499114859047119	0.5231621360216594	0.7462623258917743	0.38237973374482204	0.8888183710919909
