name	split	label	n_windows	max_score	mean_score	top10_mean	top1pct_mean	hla_02_01_max	hla_01_01_max	hla_11_01_max	hla_03_01_max	hla_24_02_max	hla_07_02_max	hla_08_01_max	hla_15_01_max	hla_44_02_max	hla_35_01_max
Q8N7R7	valid	1	1050	0.7862600686654511	0.5220344881113802	0.7358392883585276	0.7358392883585276	0.711897470029536	0.5638717036889443	0.7329118382237638	0.7539627551535609	0.7586089045123809	0.7499958524319347	0.6085399163450194	0.6659694229270241	0.6562787788202035	0.7862600686654511
Q3ZK31	valid	0	171	0.7313346957215942	0.4863882586462381	0.6474469084517531	0.7313346957215942	0.6404086692756078	0.5809811814510396	0.6641624000646438	0.6905116683912874	0.7043331567478276	0.6823595821802675	0.5117501352131011	0.5910857921705234	0.628204362681764	0.7313346957215942
C9J3S3	valid	0	462	0.7624810152307154	0.4916036494731564	0.7322345628365688	0.7448636581765022	0.7018132476687532	0.5255338769471997	0.7026306402405089	0.733992271435396	0.7305631081100306	0.7036909972527274	0.599179215944917	0.6583386762288411	0.6386260352954811	0.7624810152307154
A0A0A0MS77	valid	0	1032	0.7494571636892833	0.5219997853909625	0.718367643226631	0.718367643226631	0.6783069342745377	0.5742671166495801	0.6714066720137905	0.7153491720768781	0.7240813297399281	0.7170020314996312	0.5551760873806864	0.6333323684946814	0.6103197100488118	0.7494571636892833
A0PJX0	valid	0	528	0.7180286859833406	0.4932753153883335	0.6852301191056166	0.7011612757344899	0.6370124741565939	0.5636247505033856	0.6521005221833773	0.6881996282526301	0.6881402990510773	0.6989675339117686	0.51655390125388	0.5988254879551034	0.6090178786340809	0.7180286859833406
P33947	valid	1	609	0.6918194433670155	0.449971774772481	0.6619962927553666	0.6732145661732863	0.6002063399746617	0.5821614464586332	0.6059678496623472	0.6570999640368571	0.6674999521747709	0.6526071691500865	0.5016565771442156	0.5690049204549288	0.5595567309717681	0.6918194433670155
Q9Y227	valid	1	1821	0.7700480344668378	0.5037332785019459	0.742174179613286	0.7327073063553295	0.7078198735406005	0.5868512167851716	0.7143613800906476	0.7239786137271317	0.7420692572424766	0.7217593894464193	0.5644939563646026	0.6740070618453557	0.6435193829419805	0.7700480344668378
Q9P0N9	valid	0	852	0.7550937109124685	0.4962187471773263	0.727626203687362	0.7326127743482376	0.6596049499308877	0.565721653658291	0.7101900182793622	0.7029617105679141	0.7231712513335292	0.7227956985468625	0.5952317135409898	0.6631884159631264	0.6218766565382294	0.7550937109124685
A0A286YEP9	valid	0	261	0.6438297316018372	0.47248455115069316	0.6187893936493041	0.6385731200397264	0.5715361466841498	0.5176849957791716	0.5761447968575701	0.6071732642906543	0.6086091232938105	0.624124048250787	0.45961171004311097	0.5193131010748945	0.5583197850687368	0.6438297316018372
Q00987	valid	1	1446	0.7559713186710738	0.5324553747493957	0.7204249252069804	0.7165344718946466	0.66486828348696	0.5945368802118938	0.6741650183659401	0.7105491801275495	0.7139828369458132	0.7072933424843463	0.5577866404713056	0.6340417506895919	0.6174495522637116	0.7559713186710738
NP_064466.1	valid	1	912	0.7414571261592866	0.5006085030110968	0.7293738088867443	0.7304743824962932	0.6840496107176617	0.5939446013983319	0.6475624196819887	0.6964071438455979	0.71073283070714	0.7001209277718407	0.5475770359200178	0.6158062695362045	0.59753276051643	0.7414571261592866
P30040	valid	0	756	0.6987353816470443	0.5230618382853643	0.6788226681878131	0.685106814898651	0.59871248316446	0.5836221922973334	0.6593115785106488	0.6767715427588173	0.6807687016717985	0.6842987027636638	0.49927517318852366	0.643103528832812	0.6035245856286842	0.6987353816470443
Q9H9Q4	valid	1	870	0.7512458849939709	0.526107932849766	0.7062916019242081	0.7109777820162361	0.6610879091082783	0.5595755675914672	0.6929193357860082	0.7077503247615272	0.7172167610488365	0.7211787345193806	0.5430178273907196	0.6492626828883078	0.6408838270380235	0.7512458849939709
G3V2P6	valid	0	249	0.7036429439482235	0.5358953510304628	0.6880951972795994	0.7034887707107929	0.6291224411292202	0.5484801086949307	0.613571121113866	0.6702844323725711	0.6695911952850113	0.6728269196486297	0.5339019078206185	0.6054672828416894	0.6010013616389067	0.7036429439482235
C9J2Q0	valid	0	138	0.732133171663985	0.5282934208352789	0.7113992709876052	0.732133171663985	0.6396815606118637	0.5353445034380662	0.6837117353769234	0.6960022553689776	0.7011880951361151	0.7039249177057316	0.5618709094765211	0.6529557718105593	0.659999555783077	0.732133171663985
O43924	valid	0	423	0.7666197404928081	0.5290842992297715	0.735236701563281	0.7561248582533473	0.6775532932283366	0.5622907099543144	0.7260843339138308	0.7239791446332494	0.7302519814269494	0.7414394397254648	0.5957084245808096	0.6961214115353579	0.6470095502929186	0.7666197404928081
H0YG36	valid	0	99	0.7541990643773872	0.5729883367548696	0.7383822587246495	0.7541990643773872	0.6948622644008705	0.5998214225938063	0.6868179535610495	0.7079693215689705	0.7291193590718936	0.7074341177624295	0.5578358527806069	0.6406170386465001	0.6510489278339608	0.7541990643773872
Q9NZQ7	valid	1	843	0.7193609158726094	0.5277319704594777	0.7115238816152061	0.7134810722871401	0.6481579697630946	0.5867345041931078	0.675372557415474	0.6853778508406053	0.6929652294038562	0.698410566333888	0.5424890376838024	0.6201897277474901	0.6069296114181401	0.7193609158726094
Q8WY64	valid	1	1308	0.7639956476881856	0.5112591818855061	0.7408963421904617	0.7372912266176073	0.6998277980779476	0.6114882418696821	0.7057123757663909	0.7125758208330315	0.7362483759913279	0.7073511998516324	0.5732041058926037	0.6671421067541904	0.6250640099638918	0.7639956476881856
A0A2R8Y3S3	valid	0	129	0.6563142537624984	0.5259693242711713	0.6418764399721554	0.6563142537624984	0.5928068561268628	0.5042642298485747	0.5713067740487303	0.6206441833512865	0.6223368518049902	0.6186123413228735	0.477816503502847	0.5080375982137294	0.551356740132984	0.6563142537624984
A0A8I5QJQ3	valid	0	549	0.7192376857001729	0.4761281151989585	0.697776912785183	0.7122931814421507	0.6097441314693716	0.5521875499360456	0.6587027365223946	0.6860184243136709	0.6880736135873257	0.6746159781058592	0.5381393691462641	0.652595271994534	0.6349366543581066	0.7192376857001729
D6RB69	valid	0	354	0.7760757554351239	0.5296591361033495	0.7582408072635989	0.7728734132969336	0.6942732001567974	0.6184784024471567	0.7248490974798307	0.7474827896955628	0.7459474614224773	0.7287439062770399	0.6130208280989308	0.6694120351519297	0.6642619959313626	0.7760757554351239
A0A7P0T9A5	valid	0	102	0.6533018071328113	0.5090845802125549	0.631765308607686	0.6533018071328113	0.5420706575454678	0.5178474762208123	0.5996515489129866	0.6142647107968437	0.6237469501221744	0.6260640492971682	0.36977985276933706	0.5053356101961206	0.5660802129443847	0.6533018071328113
P19544	valid	1	1320	0.7068308599617299	0.5042580403834046	0.6782489454574776	0.6738404759011142	0.6289257500471449	0.5961601532364913	0.6239654399703076	0.6733544922648642	0.6791352020997052	0.6794566991346417	0.4847374734996558	0.5953834383209413	0.6085873368041266	0.7068308599617299
A0A1B0GTI6	valid	0	909	0.7374777332828636	0.5252459290686637	0.716644845737537	0.7178238591649192	0.6454548166609269	0.5954077380470377	0.6777379902164746	0.6948423238681066	0.7012117473798546	0.7025400720440997	0.5530034679218064	0.6359869075537898	0.6232292261096477	0.7374777332828636
C9JRV6	valid	0	96	0.47873908262093684	0.3786666491544209	0.46361076578353944	0.47873908262093684	0.38127337395297917	0.3365931818594929	0.4374720260731909	0.43143686186824337	0.4346213091745808	0.46141039499986997	0.2610883060157535	0.3479109847331493	0.41622206147035273	0.47873908262093684
S4R3U9	valid	0	207	0.6999599080487009	0.49353156674777665	0.6538724321306036	0.6985253710363866	0.582834959574863	0.5814781557791032	0.6158047587608965	0.6685710253231315	0.6726250356269783	0.6822458905218751	0.4475087777455106	0.6028463905128435	0.5618120768653201	0.6999599080487009
P11684	valid	0	246	0.7404339973339639	0.516856856488762	0.6876222014941412	0.7343382186981096	0.6444863520712338	0.5344694260778339	0.6933832144369729	0.7079065069764234	0.7205735800749266	0.7080434665467034	0.5195132785817829	0.6435422009340636	0.6152562430410252	0.7404339973339639
Q9UHE8	valid	1	990	0.7730560605838511	0.48145269587520206	0.7184131586329572	0.7204813370744366	0.705346910778025	0.603004469109887	0.6938610755066574	0.724305227385102	0.7502145171080451	0.7350029464516966	0.5346853503327931	0.6491015485783501	0.6573810979242125	0.7730560605838511
C9J4U1	valid	0	615	0.7718954124852	0.5435524246555361	0.7532290486973601	0.7632310098914794	0.698243366870243	0.6258909209116608	0.7095489643904532	0.7331684048272286	0.7440897354106134	0.7230873512691938	0.5694828515607819	0.6757960310202921	0.6580057880718522	0.7718954124852
A2A3F8	valid	0	390	0.7865419211060501	0.5522031871965495	0.732765975452177	0.7768814897852504	0.6976540550495782	0.6147890925758492	0.7319299946007812	0.734105407802813	0.7551162271386448	0.7402302497489274	0.587528012297202	0.6852454684296951	0.6769850728591242	0.7865419211060501
I3L1H5	valid	0	1254	0.7567988636994236	0.5186670582683215	0.7348569421264103	0.7324050183840362	0.6752067714038955	0.569197439893353	0.7078583667460053	0.7271203749076262	0.7155112949793915	0.7098498364716167	0.5793985774805246	0.6730405189711246	0.64037331897996	0.7567988636994236
Q9H2H9	valid	1	1434	0.7191122675838826	0.46087948866593054	0.687284449602392	0.6819944354622332	0.6517308855201143	0.5674500495003154	0.630343672246834	0.6941866482746285	0.6886547891503874	0.6835995071444374	0.5298198076365036	0.5983222564170813	0.5588956921512928	0.7191122675838826
E5RJD6	valid	0	69	0.6728949766493767	0.5172514280921178	0.6391935256132909	0.6728949766493767	0.5479195509537869	0.4907346832899565	0.6046187751034953	0.6487606281097631	0.6451001980150345	0.6567590921792292	0.4349685999680492	0.5490480592532382	0.5457316478947589	0.6728949766493767
E7ETE6	valid	0	609	0.6955017731644112	0.47747816049866626	0.669716602490942	0.6769616550745701	0.6123922663378231	0.5820265962695828	0.6246254780283393	0.6713009152549357	0.6550755101769109	0.6770092925969784	0.48902850963826267	0.5848401384440217	0.613822281154962	0.6955017731644112
Q9H237	valid	1	1356	0.7033329216091749	0.4578920350050433	0.6889890831728598	0.6854461132232121	0.6359876549568066	0.5586545781918433	0.6478621768205612	0.6589088859282092	0.6737160494812607	0.6525669501837318	0.5285418462041697	0.5849554638612668	0.5985613869740172	0.7033329216091749
Q17RY6	valid	1	468	0.7365316423706716	0.4923589628802088	0.6911238186549726	0.7084584869829125	0.6762198258885092	0.5465323219429075	0.6823871269775923	0.7026977556388034	0.7022801222548726	0.6974011245727619	0.533158854201514	0.6242295491576335	0.6226322399860488	0.7365316423706716
E5RIF4	valid	0	300	0.7369063325940439	0.5285848744449521	0.7178874718023376	0.7332876801816511	0.6495839407597446	0.6166995684991714	0.6923625332593398	0.7001088008433624	0.7078611733070886	0.7008925518760344	0.5953983590974229	0.6453835355164734	0.631652145477268	0.7369063325940439
Q4ZJI4	valid	0	1518	0.7428825622474872	0.4785200720008302	0.7249123029384691	0.7194532384820048	0.6702145032393669	0.6023587108958752	0.6535659510637489	0.7086665012357344	0.7120020850448432	0.7065310467228675	0.5387629864592973	0.6438917607550292	0.6135300590563195	0.7428825622474872
B1ANH7	valid	0	303	0.630477717689168	0.4808639745451507	0.617578527459951	0.628823129320213	0.5296239615898013	0.49131482564115436	0.5767285248772738	0.5988020025242785	0.6016631583267908	0.6156664471736526	0.4101793804173309	0.5038065063877051	0.5448727718249871	0.630477717689168
Q9H5J4	valid	0	768	0.6818267844466703	0.4478540293385261	0.6713693511164293	0.6758493202957914	0.6218663913447559	0.5248342365667683	0.5991350778806052	0.6507645042444039	0.6512996476691992	0.6466161613075043	0.5277440490719572	0.544281621833023	0.5537470264145024	0.6818267844466703
Q9NPD3	valid	1	708	0.7826869743648035	0.5589652592699234	0.7644127026835574	0.7692621280185433	0.6901962081717589	0.5741101290780943	0.7303821350188575	0.7463095927913196	0.7484088020157514	0.7276697834589929	0.6178644090884138	0.697675281022291	0.6739354998576514	0.7826869743648035
A0A6Q8PGV7	valid	0	102	0.6633681574802918	0.48495123369413656	0.6258407452501284	0.6633681574802918	0.5667769627849277	0.46093518885301504	0.5953037507340467	0.6366722799591391	0.6406120696490549	0.6189551928570209	0.48307475237887837	0.5718622860161018	0.5437198225866154	0.6633681574802918
C9J5U1	valid	0	66	0.6400696822860604	0.48344746297399993	0.5670263323136212	0.6400696822860604	0.5425540005361428	0.4145383799148606	0.545081290755168	0.6109819750098836	0.605160084906804	0.6181189027549725	0.35533390969065054	0.5377076517330268	0.5304010178591282	0.6400696822860604
P30533	valid	1	1044	0.7386410260716189	0.558995339657808	0.7185334821898139	0.7185334821898139	0.6609877511174789	0.5913378749582775	0.6588936183471753	0.7039726445216297	0.7098982813192671	0.7027092575198332	0.558940954903048	0.6283365777614642	0.6271273950463361	0.7386410260716189
E5RK12	valid	0	747	0.7187313300931966	0.49478941773792834	0.692641174192151	0.6973310730394061	0.6498163524231003	0.5353097237129162	0.6601333945237748	0.6756176671315782	0.6814797658088007	0.6742533036205655	0.5189951087500719	0.6162618174421014	0.5868156036329918	0.7187313300931966
P36551	valid	1	1335	0.7757729278013927	0.5112522579799135	0.7327037301808726	0.7264219662170006	0.6713787134207613	0.5541656120800272	0.7145882625881802	0.7239974414935607	0.7443031128079808	0.742110524343922	0.5724488632056864	0.6825660296939676	0.6591186757813118	0.7757729278013927
Q9UBF1	valid	1	1092	0.7694457503989348	0.524360363153699	0.7481659331204404	0.7481659331204404	0.6967558532649148	0.596626547252079	0.705824664708979	0.7393595227576141	0.7366879305660493	0.7106286078657855	0.6014348464089861	0.660665412848851	0.6390801528948632	0.7694457503989348
H0YKT2	valid	0	1827	0.7193722733402599	0.5216518550430823	0.7086066316744146	0.7029204567128338	0.6425677304725855	0.6143714529448888	0.6462145667979875	0.6888482852964369	0.6874091197815372	0.6884512584781328	0.5326447185661384	0.6051438829853619	0.6127768727801458	0.7193722733402599
Q14627	valid	1	1113	0.7062679893602811	0.4817331361297557	0.6934716668413454	0.6920001386086899	0.6451036020041324	0.5738478774320442	0.643316587873017	0.6852630994957426	0.687037576078325	0.6771978073853236	0.5033111789058756	0.5757201943884178	0.5757155656359931	0.7062679893602811
F8W0N5	valid	0	84	0.6778425865974537	0.5429066904509101	0.646277593361134	0.6778425865974537	0.5813328557069125	0.531816999204597	0.6203429945050059	0.6402833984030606	0.6499730395611367	0.6488314250045538	0.4405964914517233	0.5718365722764942	0.5819641403787769	0.6778425865974537
H3BQ34	valid	0	816	0.7149163450814799	0.5411621788268324	0.6992391337734448	0.7003800756257332	0.6302554458798723	0.5575111118923025	0.6545345293200718	0.687459456973932	0.6880200569669312	0.6760165929752244	0.5249374209274033	0.6284342363552305	0.6289225430185919	0.7149163450814799
Q13227	valid	1	954	0.711768444560848	0.5598283000919237	0.6995383747681233	0.7003248957190861	0.6246762810019771	0.5869003855339495	0.6361111606933929	0.6732333357158323	0.6669386634283395	0.6713455051436008	0.5112982768627667	0.6010080666272721	0.6080848238866313	0.711768444560848
NP_001272991.1	valid	1	1464	0.7556211491202555	0.5300292470940712	0.723325131872854	0.7197611773150445	0.6760503975435586	0.58251940658908	0.6975429459027549	0.7297253656297713	0.7354047017254637	0.7291503329391595	0.5457514965318392	0.6482615710261616	0.6465885632382538	0.7556211491202555
NP_001138246.1	valid	1	1071	0.7479505479789978	0.5140615299048275	0.7334263328490918	0.7334263328490918	0.6765807519065425	0.6020974331918579	0.6887699044439752	0.7111933965748608	0.7264455394245694	0.7018017527439401	0.5778207516337005	0.644314995389527	0.6494896781314641	0.7479505479789978
P04637	valid	1	1152	0.7729951154308361	0.5295041990610293	0.7486607659770766	0.7473212352525972	0.7073075303123602	0.608231158008748	0.7102268475315588	0.73665981158725	0.7365703189528149	0.7224185932051054	0.6126420947492983	0.6795993124059043	0.6602536192324157	0.7729951154308361
