broad_id	name	n_high	n_low	mean_LFC_high	mean_LFC_low	delta_LFC	cohens_d	p	fdr
BRD-K00003447-001-01-9	repotrectinib	233	247	-2.9524627119752584	-3.085777108886582	0.13331439691132374	0.07239183245717865	0.4284873623305307	0.8892158489858055
BRD-K00021095-001-01-9	PDD-00017273	233	247	-0.25676708883837357	-0.30031353821812923	0.04354644937975566	0.07236797732658136	0.4285841521682055	0.8892158489858055
BRD-K00003113-001-01-9	O-304	233	247	-0.0886496421365883	-0.059011852658176205	-0.029637789478412092	-0.07227142963505997	0.42903102997781334	0.8892158489858055
BRD-K00004676-001-01-9	rilapladib	233	247	-0.5804127460565159	-0.6326947920374643	0.05228204598094832	0.0723601514943236	0.4290824357741684	0.8892158489858055
BRD-K00075103-001-02-9	Finerenone	229	241	0.016192360688193238	0.050428275763645	-0.03423591507545176	-0.0731128617912638	0.429926050736605	0.8892158489858055
BRD-K00090621-001-02-9	Molnupiravir	229	241	-0.16663018644935143	-0.13545138129829692	-0.031178805151054506	-0.07309275571603191	0.42996339470064643	0.8892158489858055
BRD-K00003334-001-01-9	sincalide	232	248	0.027208153657884437	0.057831131447287944	-0.030622977789403507	-0.07198651646215194	0.43122351618397453	0.8906085681187392
BRD-K76687997-003-07-9	Ranitidine (hydrochloride)	229	241	0.09690586834102198	0.12424874302677391	-0.02734287468575193	-0.07265282922734545	0.4321107763447659	0.8912284762110797
BRD-K43977121-001-06-9	thymopentin	233	247	0.047265530643568525	0.013928915250708353	0.033336615392860175	0.07168738339181085	0.43321581029689954	0.8913357217161073
BRD-K83649660-003-04-9	VU0360172	233	247	-0.1790149635613392	-0.14450915058224473	-0.03450581297909447	-0.07172359675535032	0.4333371295299652	0.8913357217161073
BRD-K00004645-001-01-9	rimeporide	232	248	-0.2124230870768662	-0.1808716708307069	-0.031551416246159286	-0.07163612628151123	0.4341972554111214	0.891896392035294
BRD-K00003239-001-01-9	fluralaner	232	248	-0.17717892400119123	-0.21216414622324486	0.034985222222053636	0.07111674942255175	0.43646074058115913	0.8952701141173104
BRD-K00076949-001-02-9	Rimacalib	229	241	-0.3575889367473086	-0.33214484966974117	-0.0254440870775674	-0.07185396688268986	0.4372992434217382	0.8952701141173104
BRD-A60402836-001-01-0	allicin	233	247	-0.03416543379541956	0.0012763009032296987	-0.03544173469864926	-0.07099693252181224	0.4380043760982568	0.8952701141173104
BRD-K00077340-001-02-9	EPI-001	229	241	-0.09873895389982315	-0.1283072199799918	0.02956826608016866	0.07154375975189076	0.4388353326550716	0.8952701141173104
BRD-K00091289-300-01-9	Tebanicline (dihydrochloride)	229	241	-0.22585979742886295	-0.19937860471500116	-0.02648119271386179	-0.07153544687389157	0.438851936897366	0.8952701141173104
BRD-K00005333-001-01-9	H-151	232	248	-0.22559222907449922	-0.2642620633978255	0.03866983432332627	0.07075368557117664	0.43937828393767864	0.8952701141173104
BRD-K00003473-001-01-9	pridopidine	233	247	0.2554314120402428	0.2186406420300243	0.036790770010218465	0.07037489554817412	0.44175935471953676	0.8989151480754112
BRD-K00003110-001-01-9	BMS-986195	232	248	-0.13437467726501404	-0.10449386470572672	-0.029880812559287317	-0.07015092901986171	0.44357577181265206	0.9014029740449878
BRD-K00003256-001-01-9	avacopan	234	247	0.07047072505590546	0.09801928522515117	-0.027548560169245714	-0.0697873451228166	0.4444399979510317	0.9019517605476819
BRD-K00004629-001-01-9	pralmorelin	232	248	-0.0335694821870163	-0.0007400142365465863	-0.03282946795046972	-0.06978430522012338	0.4452783394771682	0.9024466212634731
BRD-K00003537-001-01-9	chlorphenoxamine	233	247	-0.12420200369807313	-0.09163759436816449	-0.032564409329908645	-0.06945770265877357	0.4470345373501954	0.904387170563657
BRD-K00004639-001-01-9	ormeloxifene	233	247	0.04598450975166488	0.07589956995339141	-0.029915060201726525	-0.06953439713489135	0.4474273814843916	0.904387170563657
BRD-K11848003-001-17-9	Zearalanol	229	241	0.027194226036636935	0.052373405749330595	-0.02517917971269366	-0.0700217844366839	0.4489968808259298	0.9052987882531204
BRD-K00071589-001-01-9	Lefamulin	229	241	-0.5151543849453726	-0.48751460065911484	-0.02763978428625774	-0.07001933832987073	0.44907113804650833	0.9052987882531204
BRD-K00003501-001-01-9	lazertinib	234	247	-0.4778533848189788	-0.4305756729401091	-0.0472777118788697	-0.0691892748848744	0.449703739444544	0.9053717194652756
BRD-K99819791-001-02-9	SA-47	233	247	-0.04511469173602376	-0.004242654983206284	-0.040872036752817476	-0.06858907478549729	0.4548224182615284	0.912730869413322
BRD-K66908976-001-01-8	URMC-099	233	247	-0.9967999762627112	-1.0661040551168193	0.06930407885410805	0.06829863864412442	0.45507279979000564	0.912730869413322
BRD-K00073449-019-02-9	H-Val-Pro-Pro-OH (TFA)	229	241	-0.23738254515055382	-0.21097775560435106	-0.02640478954620276	-0.06889523420250977	0.455752863154776	0.912730869413322
BRD-K00079087-001-02-9	Decoglurant	229	241	-0.08766361281421067	-0.05901481922075591	-0.028648793593454763	-0.06901701905956642	0.45576416272417525	0.912730869413322
BRD-K13699028-003-02-9	AZD9056	234	247	-0.08586205431162328	-0.04867959591087708	-0.037182458400746195	-0.0678357947469887	0.4580138768869956	0.9141381897319889
BRD-K00003321-001-01-9	dalfopristin	233	247	-0.060608826752261695	-0.0929170676098631	0.0323082408576014	0.0678378288349279	0.4583537677284362	0.9141381897319889
BRD-K00091118-001-01-9	Tefinostat	229	241	-3.604270039838591	-3.727482343265977	0.12321230342738598	0.06846869215333024	0.45839451728512426	0.9141381897319889
BRD-K56932272-001-02-9	BMS-566419	233	247	-0.9719718526508958	-1.0342102284076036	0.062238375756707764	0.0675884940874286	0.4596314941399849	0.9141381897319889
BRD-K27677357-003-04-9	ruboxistaurin	233	247	-1.18141207068071	-1.1354810943068832	-0.045930976373826926	-0.06763996801297155	0.45972254100348886	0.9141381897319889
BRD-K96798615-001-02-9	S4	233	247	-0.023895262118628472	0.006281006403326285	-0.030176268521954756	-0.06756474179408495	0.4600800902208429	0.9141381897319889
BRD-K52416806-001-05-9	sulfisomidin	233	247	-0.07036726281993533	-0.04114864642556291	-0.02921861639437242	-0.06732205614671895	0.46165873113509986	0.9150225099441435
BRD-K00004623-001-01-9	Ro-5263397	233	247	-0.005346722899388661	0.02538240472990836	-0.03072912762929702	-0.06725238632499271	0.46173072636180096	0.9150225099441435
BRD-K00005328-001-01-9	radiprodil	232	248	-0.10733361819966035	-0.07780034767612991	-0.02953327052353044	-0.06707829362877579	0.46323778988578124	0.9157101243882563
BRD-K00003114-001-01-9	C188-9	232	248	-1.3575454095685375	-1.423784772356078	0.06623936278754039	0.06709698339252859	0.4632841736035446	0.9157101243882563
BRD-K34798115-001-02-9	SJ-733	234	247	-0.01939235981964988	0.010947096665067938	-0.03033945648471782	-0.06687001228158902	0.4640337349404779	0.915736977511509
BRD-K00003134-001-01-9	deslorelin	234	247	-0.1883136627123534	-0.15920295250087488	-0.029110710211478513	-0.06693066151212237	0.4645042639551133	0.915736977511509
BRD-K00003512-001-01-9	BMS-813160	232	248	0.01061017017932669	0.03760491163050551	-0.02699474145117882	-0.0667854072116026	0.46532502613918664	0.9159125286084953
BRD-K00003375-004-01-9	visomitin	234	247	-5.2286810698156945	-5.085888816376181	-0.14279225343951385	-0.06657944481186386	0.4658000474873243	0.9159125286084953
BRD-K87718015-001-04-9	dynasore	233	247	-0.14427181502382502	-0.17893941047681292	0.03466759545298789	0.06653229710774088	0.4675981659409796	0.9182587527793105
BRD-K83904070-001-02-9	R-268712	234	247	-0.04002594519301691	-0.07656786351873238	0.03654191832571547	0.06621140795648373	0.46892975310266494	0.9188215417368758
BRD-K00003377-001-01-9	fisogatinib	232	248	-0.24571767617943335	-0.2788550489832601	0.033137372803826726	0.06624614285422835	0.46968630223768265	0.9188215417368758
BRD-K00003507-001-01-9	farampator	232	248	0.039035347813118945	0.0657293879894534	-0.02669404017633445	-0.06606723087980602	0.469700603681038	0.9188215417368758
BRD-K00003354-001-01-9	cinobufotalin	233	247	-7.406277890151122	-7.568721509766746	0.16244361961562426	0.06592609192726302	0.471668477834567	0.9202741281376896
BRD-K00091126-001-01-9	USL311	229	241	0.1117418033732612	0.1385863583878345	-0.026844555014573307	-0.06620068407626917	0.47325130752697075	0.9202741281376896
BRD-K00003518-004-01-9	methylbenactyzium-bromide	233	247	-0.23359080307613167	-0.2681183735359228	0.03452757045979116	0.06546998647197987	0.47369642589162597	0.9202741281376896
BRD-K99108507-001-10-9	CB-103	229	241	0.027971768673744582	-0.005204101739841777	0.033175870413586356	0.06591678497185781	0.47552288227435585	0.9202741281376896
BRD-K00090627-050-01-9	Arimoclomol (maleate)	229	241	-0.004483483043011681	-0.02816038329543331	0.02367690025242163	0.0659187682005161	0.47559463759699755	0.9202741281376896
BRD-K56509348-003-04-9	BMS-182874	233	247	-0.1134948227600502	-0.15256128643868785	0.039066463678637656	0.06514240181316552	0.47588861152723816	0.9202741281376896
BRD-K00090651-001-01-9	SNDX-5613	229	241	-0.29434311361610793	-0.26328807536704574	-0.031055038249062195	-0.06593426209619953	0.47598864183922396	0.9202741281376896
BRD-K83547600-001-02-9	JNJ-47965567	234	247	0.16374023549868186	0.11695444464045957	0.04678579085822229	0.06499417250163111	0.4769482093119967	0.9202741281376896
BRD-K00256256-001-06-1	AMZ30	233	247	-0.11125292306872074	-0.08116356122629949	-0.030089361842421253	-0.06502219181913717	0.4773329740680239	0.9202741281376896
BRD-K00079239-001-02-9	E1210	229	241	-0.22331176817421802	-0.24831695764645956	0.025005189472241535	0.06565228025792133	0.47762615927879337	0.9202741281376896
BRD-K00003502-001-01-9	rovazolac	232	248	-0.4544327671190334	-0.41727093862974435	-0.03716182848928906	-0.06494746441799513	0.4786149631431199	0.9202741281376896
BRD-K27040396-051-02-9	CFI-400945	234	247	-1.2872994640381052	-1.3600603982871733	0.07276093424906804	0.06447816214508584	0.4803387479007186	0.9202741281376896
BRD-K00004702-001-01-9	funapide	232	248	-0.04772846037212294	-0.07644028720825909	0.02871182683613615	0.06444913818704168	0.48074818376793055	0.9202741281376896
BRD-K00029604-001-02-9	Latanoprostene bunod	229	241	-0.012876881956205464	0.012257341351790216	-0.02513422330799568	-0.06501428732718878	0.4821031919758303	0.9202741281376896
BRD-K00090650-001-01-9	Remogliflozin etabonate	229	241	0.02931594689638808	0.008584052314804315	0.020731894581583768	0.06488179041071471	0.4823043823100507	0.9202741281376896
BRD-K00091108-001-01-9	PRI-724	229	241	-1.7607210163893658	-1.6902258110516615	-0.07049520533770437	-0.06482637531865541	0.4830714918730561	0.9202741281376896
BRD-K00003339-001-01-9	dixyrazine	234	247	-0.02282271887025613	0.003180549752523978	-0.026003268622780108	-0.06397336217994766	0.48362316246100356	0.9202741281376896
BRD-K00003454-001-01-9	seclidemstat	234	247	-2.5696451530802977	-2.6647189392738846	0.09507378619358686	0.06386498506122952	0.4838260047670391	0.9202741281376896
BRD-K74319597-001-02-9	HM-30181	232	248	-0.12472915234506163	-0.0937431648155465	-0.030985987529515133	-0.06405438083026369	0.4844474808703772	0.9202741281376896
BRD-K06408664-001-04-9	fludrocortisone-acetate	234	247	-0.10648500602772881	-0.05974843383132844	-0.04673657219640037	-0.06394047407616625	0.4848862944234921	0.9202741281376896
BRD-K00002625-402-02-9	caspofungin	233	247	-0.04280620683215184	-0.014470559503591923	-0.028335647328559917	-0.06400621905449999	0.48527640564673663	0.9202741281376896
BRD-K00004685-001-01-9	TS-011	234	247	0.18047737572229963	0.14560310600136703	0.034874269720932605	0.0637380272056904	0.4863778269998157	0.9202741281376896
BRD-K00091113-001-01-9	BIIB068	229	241	0.0485349440076462	0.02088975001594814	0.02764519399169806	0.0643920910841614	0.4866020950982377	0.9202741281376896
BRD-K00074858-003-02-9	SR-31747	229	241	-0.15324261306331075	-0.12707366589458444	-0.02616894716872631	-0.06424280949338618	0.4868735425739257	0.9202741281376896
BRD-K00003220-001-01-9	acumapimod	234	247	0.028452621019902258	-0.009629325376327864	0.038081946396230124	0.06314072864634779	0.48895285375513287	0.9202741281376896
BRD-K00004965-342-01-9	talaporfin	233	247	0.10456780849864686	0.13261534148188364	-0.028047532983236784	-0.06342098002068863	0.4889692146471713	0.9202741281376896
BRD-K00085357-001-01-9	Fluciclovine	229	241	0.007259075323456635	0.03457147196879215	-0.027312396645335517	-0.06381989851579814	0.4903728040609192	0.9202741281376896
BRD-K17472821-001-01-2	GSK2830371	233	247	-0.2357256962691348	-0.19816614831463722	-0.03755954795449759	-0.06306023242780127	0.49061608448516925	0.9202741281376896
BRD-K00004708-001-01-9	OP-0595	232	248	-0.04252053218250829	-0.010588291745239557	-0.031932240437268736	-0.06301878503512268	0.4906657644210459	0.9202741281376896
BRD-K00003214-001-01-9	sapacitabine	232	248	-3.5025453010993726	-3.6085226468208274	0.10597734572145479	0.06281008944031913	0.49119619399774	0.9202741281376896
BRD-K92611362-003-03-9	cysteamine	233	247	-0.13257376388625264	-0.16527350271735508	0.03269973883110244	0.06286099159516989	0.49138877747228477	0.9202741281376896
BRD-K74227494-001-03-9	riboflavin-tetrabutyrate	232	248	-0.03606813320653331	-0.004218637290937773	-0.031849495915595535	-0.06278364080784996	0.4924594976668644	0.9202741281376896
BRD-K00003262-001-01-9	nicodicosapent	234	247	-0.08472048792347239	-0.05447168695658215	-0.03024880096689024	-0.06276336208006397	0.4926790077256496	0.9202741281376896
BRD-K09485525-001-03-9	GANT-61	233	247	-0.16815228294867748	-0.13617280220294956	-0.03197948074572793	-0.06278061820067637	0.49287303359014484	0.9202741281376896
BRD-K00004731-001-01-9	Gln-1062	233	247	-0.10739917209329022	-0.07908540189841336	-0.028313770194876867	-0.06287866688781028	0.4930161120383381	0.9202741281376896
BRD-K00004745-001-01-9	HSR6071	233	247	-0.0465256853986412	-0.07309904209196715	0.026573356693325945	0.06264637656604344	0.4934501336685283	0.9202741281376896
BRD-K00003417-001-01-9	MRX-2843	233	247	-1.5778596350556686	-1.6684366379183835	0.09057700286271486	0.0621924433101575	0.49558447966596003	0.9202741281376896
BRD-K31144453-001-03-9	AC-261066	233	247	-0.15147232821190645	-0.11566377072237612	-0.03580855748953034	-0.0624004727441276	0.49571289178597794	0.9202741281376896
BRD-K62814487-001-03-0	SR-1664	233	247	-0.0476357842860865	-0.07802602095849231	0.030390236672405813	0.06236457993314123	0.4961103506516646	0.9202741281376896
BRD-K14561059-001-06-9	SIB-1893	234	247	-0.179548516201511	-0.14665169816258136	-0.03289681803892963	-0.06219487594413871	0.49665111173976734	0.9202741281376896
BRD-K44400149-003-02-9	PhiKan-083	233	247	-0.08960377787404161	-0.12235642682199319	0.032752648947951574	0.06209329053147561	0.4966972907688679	0.9202741281376896
BRD-K00004723-001-01-9	HP-228	232	248	-0.07950944528819708	-0.10671716109774995	0.027207715809552876	0.062141800391106436	0.4970880356619057	0.9202741281376896
BRD-K00004591-001-01-9	BMS-986142	232	248	-0.6424542268002544	-0.6060717384428187	-0.03638248835743574	-0.06204206927800593	0.4971373047516898	0.9202741281376896
BRD-K00004733-001-01-9	NSP-805	233	247	0.08969543790968007	0.06248204268857994	0.027213395221100133	0.062071494801510946	0.4974207393098791	0.9202741281376896
BRD-K00003406-001-01-9	milademetan	232	248	-1.2213128977923422	-1.113452539791659	-0.10786035800068317	-0.06208539881096385	0.4977240179190007	0.9202741281376896
BRD-K60476892-001-17-9	YC-1	233	247	-0.7570167661186484	-0.8632554607341365	0.10623869461548807	0.061584178346582384	0.5002498338098829	0.9238190361598566
BRD-K94883909-001-17-7	SU9516	233	247	-0.45686459847073246	-0.5051303129206424	0.0482657144499099	0.06151903912631991	0.5011090520540638	0.9242813378105332
BRD-A37752546-001-02-9	1E-1-(2-hydroxy-5-methylphenyl)-1-dodecanone-oxime	232	248	-0.014552389474189503	0.011109113977368603	-0.025661503451558106	-0.06131772042868353	0.5026365853408234	0.925973709402148
BRD-K48963429-001-01-9	riodoxol	233	247	-0.13275061675502056	-0.1602131718844518	0.027462555129431243	0.06115643799993807	0.5045618700173506	0.9273811371606125
BRD-K00078514-003-02-9	Etelcalcetide (hydrochloride)	229	241	0.014530564342948237	-0.009185431333009345	0.02371599567595758	0.061718530494468356	0.5046224106025468	0.9273811371606125
BRD-K00003251-001-01-9	pemafibrate	234	247	0.09802263449176504	0.06259941661307067	0.035423217878694374	0.06071916206414852	0.5065914119852027	0.929560070943149
BRD-K00004585-001-01-9	soraprazan	232	248	-0.2413620986615924	-0.26764238569394455	0.026280287032352162	0.06062991041987461	0.5074180380147016	0.929560070943149
BRD-K18816859-001-06-9	L-694247	234	247	-0.1057968224961936	-0.07958261562710058	-0.026214206869093024	-0.06058100751362352	0.5078156536552464	0.929560070943149
BRD-K00003352-003-01-9	tetracycline	232	248	-0.01716402926277858	0.007662014967971205	-0.024826044230749786	-0.06055388642771829	0.5083687414360082	0.929560070943149
BRD-K00004557-001-01-9	MK-0608	233	247	-0.02379199315323867	-0.04950651516462674	0.025714522011388068	0.06014505366931644	0.5100458960513482	0.929560070943149
BRD-K00004704-001-01-9	DBPR-211	233	247	-0.0498331121941728	-0.02528913966131173	-0.024543972532861072	-0.06034717398020595	0.5103166279275467	0.929560070943149
BRD-K00003436-001-01-9	AVN-492	233	247	0.04368745074642987	0.01734457815815193	0.026342872588277944	0.06016222414497239	0.510555993971585	0.929560070943149
BRD-K00091099-001-01-9	Difamilast	229	241	-0.042762204830917264	-0.06711441625913094	0.02435221142821367	0.060771342633699495	0.5107069164470265	0.929560070943149
BRD-K00003424-001-01-9	roblitinib	234	247	-0.005646165229191833	0.021068595587924087	-0.02671476081711592	-0.05993548953363744	0.511566421966975	0.9300093755040335
BRD-K00004729-001-01-9	manitimus	233	247	0.020125200923294062	-0.004345617964275184	0.024470818887569246	0.059798797627546536	0.5125676398423501	0.9307149249768989
BRD-K83157152-001-02-9	BLZ945	233	247	0.0502838743457813	0.02626430360367662	0.02401957074210468	0.059679481684462125	0.5132450000728626	0.9308314338239012
BRD-K00090646-001-01-9	TK216	229	241	-3.5328381239839346	-3.445677047039655	-0.08716107694427944	-0.06011726959292997	0.5155997611198606	0.9309508130217168
BRD-K00077023-001-02-9	Oteseconazole	229	241	-0.36113541510773994	-0.3372212621641429	-0.023914152943597056	-0.06012620731355339	0.5157805821698129	0.9309508130217168
BRD-K00003385-001-01-9	IPI549	232	248	-0.48381767702500217	-0.4461524936506335	-0.037665183374368694	-0.059401505112829864	0.5163174211031702	0.9309508130217168
BRD-K00004571-001-01-9	fasoracetam	233	247	0.05453171258740061	0.08106269360433183	-0.026530981016931215	-0.05927440783638038	0.5168924097739894	0.9309508130217168
BRD-K00003458-001-01-9	cintirorgon	234	247	-0.2807510148680167	-0.2534124597467708	-0.02733855512124589	-0.05920190297992226	0.5181140660683579	0.9309508130217168
BRD-K97152684-001-03-9	PD-161570	233	247	-1.3748128676609657	-1.4534668905890655	0.07865402292809986	0.059131382607557244	0.5181683535860031	0.9309508130217168
BRD-K00003569-003-01-9	omadacycline	234	247	-0.09106549587469172	-0.06562035596456935	-0.025445139910122372	-0.058978296686040994	0.5197042340027795	0.9309508130217168
BRD-K31606909-001-03-9	Metarrestin	229	241	-0.547927453173807	-0.5746448582915205	0.026717405117713477	0.05943360003176062	0.5202520840649685	0.9309508130217168
BRD-K00003128-001-01-9	beclabuvir	232	248	-0.10938772327316776	-0.13629838718106435	0.026910663907896593	0.058923819966674076	0.5203063788227901	0.9309508130217168
BRD-K00004587-001-01-9	KR-33494	232	248	-0.03529396800103508	-0.05979951214469052	0.024505544143655446	0.058831211059216196	0.5207325558609359	0.9309508130217168
BRD-K00004647-001-01-9	NB-001	233	247	0.09430870080633941	0.06978493650276452	0.02452376430357489	0.0587917048609587	0.520813347955448	0.9309508130217168
BRD-K00003429-001-01-9	GSK2982772	233	247	0.0708934392035704	0.046652293261107626	0.024241145942462773	0.05866139563243451	0.5210535291257118	0.9309508130217168
BRD-K00075673-001-02-9	PF-03463275	229	241	0.09431958303036203	0.07036451139970275	0.023955071630659283	0.059166659041572936	0.5212833933257307	0.9309508130217168
BRD-K00003523-236-01-9	tauroglycocholate	234	247	-0.17623100051515636	-0.2028746022858872	0.02664360177073083	0.05841498305888568	0.5220707397854476	0.931261319617285
BRD-K00004663-001-01-9	tinazoline	233	247	-0.03881826396539514	-0.06885699152708273	0.030038727561687593	0.0581912719753868	0.5237815822708377	0.9332164810881827
BRD-K00003532-001-01-9	inarigivir	232	248	-4.0189994587147275	-3.874725320560415	-0.14427413815431267	-0.057895135826331594	0.5264507211799786	0.9354372207436734
BRD-K71686520-001-02-9	ICA-110381	234	247	-0.06996365176047775	-0.10527808412673384	0.03531443236625609	0.05794320763304109	0.5269854471047123	0.9354372207436734
BRD-K00003412-300-01-9	trilaciclib	232	248	-1.1173186720017307	-1.0605680881205166	-0.05675058388121412	-0.057936516416501216	0.5274516336434556	0.9354372207436734
BRD-K00003213-001-01-9	PCI-27483	234	247	-0.012183933175697445	0.01918539660391508	-0.03136932977961253	-0.05772836103286221	0.5280356617363442	0.9354372207436734
BRD-K00003495-001-01-9	baloxavir-marboxil	234	247	-0.09369565139913925	-0.120760275316661	0.02706462391752175	0.05776383571610002	0.5281091555845376	0.9354372207436734
BRD-K69632891-001-02-9	tribromoethanol	233	247	-0.16605247756079897	-0.19475720173643565	0.028704724175636687	0.05743764277082475	0.5298200646397815	0.9359531770648142
BRD-K31339597-051-03-9	SDZ-SER-082	233	247	0.08672888373315285	0.06092077329784929	0.02580811043530356	0.05747016028544784	0.5301704974511414	0.9359531770648142
BRD-K00003176-001-01-9	karenitecin	234	247	-0.09473314277480747	-0.1307097729228291	0.03597663014802162	0.05731828573738224	0.5306268687099743	0.9359531770648142
BRD-K00003261-001-01-9	leniolisib	234	247	-0.22221086205259077	-0.19666114824127093	-0.025549713811319846	-0.057216823430087826	0.5311696526171537	0.9359531770648142
BRD-K06191411-001-02-5	SM-164	233	247	-0.2979257716802956	-0.2584083100210131	-0.03951746165928249	-0.05737691036050097	0.5314832929050526	0.9359531770648142
BRD-K00002423-001-02-9	PF-05175157	232	248	-0.11972525116695146	-0.08981985493033334	-0.029905396236618115	-0.05710872480330864	0.5323873976738973	0.9364589451552446
BRD-K05262258-001-02-9	TC-I-2014	234	247	-0.2462857014686718	-0.21769175025408646	-0.028593951214585328	-0.05702823059609421	0.5332766843788945	0.9367601995956283
BRD-K00004687-001-01-9	pelrinone	233	247	0.09227619407807623	0.06907158449504563	0.023204609583030597	0.0567892431758842	0.5346128823027325	0.9367601995956283
BRD-K00079528-001-02-9	AMG 333	229	241	0.040063429857891505	0.020382626778281662	0.019680803079609843	0.05739409432510047	0.5349624941244869	0.9367601995956283
BRD-K94659840-001-02-9	pyrintegrin	234	247	-1.0466085783887182	-1.1101306737089287	0.06352209532021047	0.05668198986710748	0.5351029442734324	0.9367601995956283
BRD-K00004625-001-01-9	cipamfylline	233	247	0.10669211108859498	0.07729264859166601	0.02939946249692897	0.05656030320120546	0.5364593407561837	0.9367601995956283
BRD-K00004738-001-01-9	apyramide	232	248	-0.139152225704267	-0.1140625057909461	-0.0250897199133209	-0.05639209535968721	0.5375585530084371	0.9367601995956283
BRD-K00078070-001-02-9	2,4-Dihydroxypyrimidine-5-carboxylic Acid	229	241	-0.057656511097914025	-0.0794791027351955	0.021822591637281473	0.05686676168594205	0.5383135500651267	0.9367601995956283
BRD-K00004658-001-01-9	etrabamine	233	247	-0.05693821561571911	-0.030339718553192983	-0.026598497062526125	-0.05626475192034325	0.5387971011881247	0.9367601995956283
BRD-K00003298-001-01-9	setmelanotide	234	247	0.17265773978482346	0.1370276205938835	0.035630119190939974	0.056266219618249014	0.5389243514175232	0.9367601995956283
BRD-K00003198-001-01-9	revefenacin	233	247	0.003743517102572834	0.029504782787952575	-0.02576126568537974	-0.05613253553839744	0.5391242288299307	0.9367601995956283
BRD-K00004563-001-01-9	napamezole	233	247	0.06886467473019608	0.040920397846932764	0.02794427688326332	0.05601204767650898	0.5399779453047799	0.9367601995956283
BRD-K00003142-003-01-9	dasotraline	234	247	-0.1344603387550095	-0.10083399006642974	-0.03362634868857978	-0.05593993216671848	0.5403172083263018	0.9367601995956283
BRD-K00003109-001-01-9	AB-423	232	248	-0.05771174248513566	-0.03338093826457098	-0.024330804220564675	-0.05589837133813637	0.5414700786202389	0.9367601995956283
BRD-K00003399-001-01-9	ocaperidone	233	247	-0.05367206104290169	-0.027017001372721425	-0.026655059670180264	-0.05595229428670251	0.5416850214566454	0.9367601995956283
BRD-K00003182-001-01-9	gemigliptin	234	247	-0.0011469444511540436	0.02181140727638253	-0.022958351727536574	-0.05569276983139346	0.5418151879084069	0.9367601995956283
BRD-K00003160-003-01-9	belotecan	234	247	-7.1277498588249415	-6.940801667374627	-0.18694819145031438	-0.05549979379914219	0.5438361461436411	0.9372551664333598
BRD-A94055480-001-02-9	ISO-1	233	247	-0.030392095461686763	-0.056260898226030774	0.02586880276434401	0.05541010850594432	0.5439962960074567	0.9372551664333598
BRD-K00003274-001-01-9	selonsertib	233	247	-1.1143799718088963	-1.1558715851518486	0.04149161334295237	0.05534925891859509	0.545139115329326	0.9372551664333598
BRD-K00004608-001-01-9	sograzepide	232	248	-0.10060481402921138	-0.06690148821971965	-0.03370332580949173	-0.0552982336041166	0.5452134171941346	0.9372551664333598
BRD-K00005344-001-01-9	DCP-LA	232	248	-0.07885239048196946	-0.05064943316907764	-0.028202957312891817	-0.055190088663903326	0.546062902457927	0.9372551664333598
BRD-K00091294-001-01-9	FAPI-4	229	241	-0.028387331330765327	-0.04904347414097413	0.020656142810208805	0.055797102496882106	0.5463612405594783	0.9372551664333598
BRD-K00076493-001-02-9	NRC-2694	229	241	-0.7871542092419687	-0.7421328570542128	-0.045021352187755825	-0.055791025271759255	0.5466101436318672	0.9372551664333598
BRD-K00076260-001-02-9	SR 146131	229	241	0.12572649508439956	0.14655675396449044	-0.02083025888009088	-0.055645782322118156	0.5470408942423958	0.9372551664333598
BRD-K00003466-001-01-9	nelotanserin	233	247	0.054536500293035965	0.07691102089456803	-0.022374520601532062	-0.054630696609634814	0.550315491285428	0.9400224073913762
BRD-K79878800-239-02-9	saroglitazar	234	247	0.052342814806306454	0.08996937228982853	-0.037626557483522075	-0.05466192071821326	0.5503864281164095	0.9400224073913762
BRD-K66541497-001-02-9	BCTC	233	247	-0.0981139771590743	-0.0695538916520259	-0.028560085507048402	-0.05469820032227804	0.5516548464483437	0.9400224073913762
BRD-K00004638-001-01-9	PF-06273340	232	248	0.0049425500215097996	-0.0183031371322734	0.023245687153783202	0.05432353290026433	0.5519289201960946	0.9400224073913762
BRD-K00005326-001-01-9	PF-06928215	232	248	0.02272442922348021	0.0459703828744879	-0.023245953651007692	-0.05449335049967655	0.5520989076122931	0.9400224073913762
BRD-K00003428-001-01-9	pagoclone	233	247	0.04695502194884835	0.025437939996447136	0.02151708195240121	0.054284724967532706	0.5523715331970406	0.9400224073913762
BRD-K00091266-001-01-9	IDO1-IN-5	229	241	0.07952385205771867	0.05800768972221286	0.02151616233550581	0.054684638629608505	0.5538244353448392	0.9414395216724142
BRD-K00093439-001-01-9	Acrizanib	229	241	-0.166961782477613	-0.14002809203283278	-0.026933690444780223	-0.05457921961399094	0.5545543712124014	0.9416258786358225
BRD-K96354014-001-29-4	nifedipine	234	247	-0.2680749228128863	-0.24208275605425653	-0.02599216675862978	-0.053743395521996744	0.5566143594726819	0.944067706904504
BRD-K03391209-001-02-0	HC-067047	233	247	-0.3447187547454985	-0.3135669586569974	-0.031151796088501105	-0.05350314348980861	0.5583628439254532	0.9443548746618553
BRD-K20976221-001-12-0	NU-2058	233	247	0.01793393151687282	0.04593279550205315	-0.02799886398518033	-0.053543853430327484	0.5587096655569741	0.9443548746618553
